སངས་རྒྱས་དང་བྱང་ཆུབ་སེམས་དཔའ་ཐམས་ཅད་ལ་ཕྱག་འཚལ་ལོ། ||| Homage to all buddhas and bodhisattvas!
གང་ཐེག་པ་ལ་མི་གནས་པ་དང་། གང་ཉན་ཐོས་ཀྱི་ཐེག་པ་ལ་གནས་པ་དང་། རང་སངས་རྒྱས་ཀྱི་ཐེག་པ་ལ་གནས་པའི་སེམས་ཅན་དག་ ||| Whether they do not follow any path, or practice the śrāvaka path, or the pratyekabuddha’s path,
དེས་ཐང་ཅིག་ཡུད་ཙམ་དང་ལྡན་པའི་ཤེས་རབ་དང་། ཐབས་ཆུང་ཟད་ཀྱིས་ཀྱང་བླ་ན་མེད་པའི་ཐེག་པ་ཆེན་པོ་ལ་ཕྱིར་མི་ལྡོག་པར་གཞོག་པ་ནས། ||| in a single brief instant of wisdom and with just a minimum of skillful means he has the power to place them irrevocably on the unsurpassable Mahāyāna path,
ཏིང་ངེ་འཛིན་དང་། གཟུངས་དང་། བཟོད་པ་སྣ་ཚོགས་དང་། ས་བཅུ་ལ་གཞོག་པའི་བར་དུ་ནུས་ཏེ། ||| thereby establishing them in meditative concentration, in the dhāraṇīs, in the various states of tolerance, and up to the tenth ground.
དེ་ལྟར་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ནམ་མཁའི་སྙིང་པོ་དེ་ནི་ཐབས་དང་། ཡེ་ཤེས་དང་། སྙིང་རྗེ་ཆེན་པོ་བསམ་གྱིས་མི་ཁྱབ་པ་དང་ལྡན་ནོ། ། ||| This shows that the bodhisattva mahāsattva Ākāśagarbha is endowed with inconceivable methods, primordial wisdom, and great compassion.
རིགས་ཀྱི་བུ་ནམ་མཁའི་ཚད་ནི་ལ་ལས་གཟུང་ནུས་ཀྱི། རིགས་ཀྱི་བུ་དེའི་ཐབས་དང་། ཡེ་ཤེས་དང་། བྱམས་པ་ཆེན་པོ་དང་། སྙིང་རྗེ་ཆེན་པོ་དང་། ཏིང་ངེ་འཛིན་གྱི་སྟོབས་བསྐྱེད་པ་དང་། སེམས་ཅན་ཡོངས་སུ་སྨིན་པར་བྱེད་པའི་ཚད་གཟུང་བར་ནི་མི་ནུས་ཏེ། ། ||| “Son of noble family, some people can comprehend the extent of space, but no one can comprehend the extent of this noble son’s methods and primordial wisdom, of his great love and great compassion, or the extent to which he has developed the strength of meditative concentration and brings beings to complete maturation.
དེ་ལྟར་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ནམ་མཁའི་སྙིང་པོ་དེ་ནི་ཡོན་ཏན་བསམ་གྱིས་མི་ཁྱབ་པ་དང་ལྡན་ནོ། ||| This shows that the bodhisattva mahāsattva Ākāśagarbha possesses inconceivable qualities.
རིགས་ཀྱི་བུ་སེམས་ཅན་གང་གཡོ་མེད་པ། སྒྱུ་མེད་པ། ཡང་དག་པའི་ནན་ཏན་དང་ལྡན་པ། ལྟ་བ་དྲང་པོ་དང་ལྡན་པ། ||| “Son of noble family, beings who are without deceit, without pretense, diligent, and endowed with honest views;
གཞན་མི་སྨོད་པ། བདག་མི་སྟོད་པ། ||| who do not belittle others and do not praise themselves;
ཕྲག་དོག་དང་སེར་སྣ་སྤངས་པ། ||| who have abandoned jealousy and greed;
ཚུལ་འཆོས་པ་མེད་པ། ||| who are free from hypocrisy,
ལྷག་པའི་བསམ་པ་དང་ལྡན་པ་དེ་དག་ལ་ནི་རིགས་ཀྱི་བུ་འདི་སྙིང་བརྩེ་བར་བྱེད་དེ། ། ||| and have altruistic minds—such beings are all deeply loved by this son of noble family.
ཐབས་དང་། ཡེ་ཤེས་དང་། བརྩོན་འགྲུས་དང་། རྟུལ་བའི་ཐབས་ཀྱང་སྟོན་ཅིང་ ||| He teaches them skillful means, primordial wisdom, vigor, and how to maintain determination.
སེམས་ཅན་དེ་ཐབས་དང་། ཡེ་ཤེས་དང་། བརྩོན་འགྲུས་དང་། རྟུལ་བ་དེས་དེ་འདྲ་བའི་སྡུག་བསྔལ་ལས་ཡོངས་སུ་ཐར་བ་དང་། བླ་ན་མེད་པ་ཡང་དག་པར་རྫོགས་པའི་བྱང་ཆུབ་ཏུ་སེམས་སྐྱེ་བར་བྱེད་དོ། ། ||| These means, wisdom, vigor, and determination liberate beings from their sufferings and cause them to generate a mind that strives for unsurpassable, perfectly complete enlightenment.
དགེ་བའི་རྩ་བ་ཐམས་ཅད་ཀྱང་བྱང་ཆུབ་ཏུ་སྔོ་བར་བྱེད་དེ། ||| Moreover, since they dedicate all the roots of virtue to enlightenment,
བླ་ན་མེད་པ་ཡང་དག་པར་རྫོགས་པའི་བྱང་ཆུབ་ལས་ཀྱང་ཕྱིར་མི་ལྡོག་པར་འགྱུར་རོ། ||| they will never turn away from attaining the state of unsurpassable, perfectly complete enlightenment.
མཐུ་དང་། བརྩོན་འགྲུས་དང་། རྟུལ་བ་ཆེན་པོ་དེས་ཕ་རོལ་ཏུ་ཕྱིན་པ་དྲུག་ཡོངས་སུ་རྫོགས་པར་བྱ་བའི་ཕྱིར་སྤྲོ་བ་དང་། རྟུལ་བ་ཆེན་པོར་འགྱུར། ||| Their energy, vigor, and great determination will become the great enthusiasm and determination needed to bring the six perfections to complete perfection.
མྱུར་དུ་བླ་ན་མེད་པ་ཡང་དག་པར་རྫོགས་པའི་བྱང་ཆུབ་མངོན་པར་རྫོགས་པར་འཚང་རྒྱ་བར་འགྱུར་ཏེ། ||| They will swiftly awaken entirely and perfectly to unsurpassable, perfectly complete enlightenment.
ད་ལྟར་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ནམ་མཁའི་སྙིང་པོ་དེ་ནི་ཡོན་ཏན་གྱི་ཆོས་དང་རྟུལ་བ་བསམ་གྱིས་མི་ཁྱབ་པ་དང་ལྡན་པ་སེམས་ཅན་ཐམས་ཅད་ཡོངས་སུ་སྨིན་པར་བྱེད་པའོ། ། ||| This shows that the bodhisattva mahāsattva Ākāśagarbha possesses determination and good qualities that are inconceivable, and that he brings all sentient beings to complete maturation.”
དེ་ནས་བཅོམ་ལྡན་འདས་ལ་བྱང་ཆུབ་སེམས་དཔའ་བྱམས་པས་འདི་སྐད་ཅེས་གསོལ་ཏོ། ||| The bodhisattva Maitreya asked the Bhagavān,
བཅོམ་ལྡན་འདས་རིགས་ཀྱི་བུ་འདི་ཅིའི་སླད་དུ་ཡན་ལག་གི་དམ་པ་མགོ་བོ་ལ་ཡིད་བཞིན་གྱི་ནོར་བུ་རིན་པོ་ཆེ་འཆང་ཞིང་དེ་ཤིན་ཏུ་ལྷམ་མེ། ལྷང་ངེར་གདའ་ལ། ||| “Bhagavān, for what purpose does this son of noble family carry on his head, the holiest part of the body, a precious jewel shining with brilliant bright light,
བྱང་ཆུབ་སེམས་དཔའ་གཞན་དག་ལ་དེ་ལྟར་མ་ལགས། ། ||| whereas other bodhisattvas do not possess anything like it?”
བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ། ||| The Bhagavān replied,
རིགས་ཀྱི་བུ་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ནམ་མཁའི་སྙིང་པོ་འདི་ནི་སྙིང་རྗེ་ཆེན་པོ་དང་ལྡན་པ། ||| “The bodhisattva mahāsattva Ākāśagarbha possesses great compassion,
སེམས་ཅན་ལ་ཕན་པའི་ཕྱིར་ཞུགས་པ། ||| he benefits beings,
སྡུག་བསྔལ་ཆེན་པོ་ལས་ཐར་བར་བྱེད་པ་སྟེ། ། ||| and liberates them from great suffering.
སེམས་ཅན་གང་དག་ལྟུང་བའི་རྩ་བ་བྱུང་བ། ངན་སོང་དུ་འགྲོ་བ། དགེ་བའི་རྩ་བ་ཐམས་ཅད་སྤྲུག་པར་བྱེད་པ། ||| Thus, for all beings who have committed a root transgression, who are bound for the lower realms, who have exhausted all roots of virtue
འཇིག་པར་བྱེད་པའི་སེམས་ཅན་དེ་དག་ལ་རིགས་ཀྱི་བུ་འདི་ནི་སྨན་དུ་གྱུར་པའོ། ||| —for all these frightened beings, this son of noble family is medicine.
མ་རིག་པའི་མུན་པ་མུན་ནག་དང་། ལྟ་བ་ངན་པའི་སྡུག་བསྔལ་བར་གྱུར་པ་རྣམས་ལ་ནི་འདི་ཉི་མ་དང་མཚུངས་པའོ། ། ||| For those drowning in the pitch-black darkness of ignorance and those tormented by their negative views, he is like the sun.
ལྟུང་བའི་རྩ་བ་འཆགས་སུ་འཇུག་པའོ། །དེ་དག་གི་སྙིང་ལ་ཐེ་ཚོམ་ཡོད་པ་དང་འབྲལ་བར་བྱེད་པའོ། ། ||| He brings them to disclose their root transgressions; he lifts the doubts from their hearts.
གང་དག་གི་སྙིང་གི་སྣོད་ཆག་པར་གྱུར་པ། ||| For those whose hearts have become like a broken vessel,
ལྟུང་བར་གྱུར་པ་ཕས་ཕམ་པའི་སེམས་ཅན་དགེ་བའི་ཆོས་ཐམས་ཅད་ཞིག་པར་གྱུར་པ། ངན་སོང་དུ་འགྲོ་བ། ། ||| who have fallen, who have committed a fundamental transgression , who have destroyed all their virtuous qualities, who are bound for the lower realms,
མགོན་མེད་པ། རྟེན་མེད་པ། མཁས་པ་ཐམས་ཅད་ཀྱིས་སྤངས་པ་རྣམས་ལ་ནི་རིགས་ཀྱི་བུ་འདི་ཁར་བ་དང་མཚུངས་པའོ། ||| who are protectorless, devoid of support, abandoned by all the wise ones—for all of them, this son of noble family is like a crutch.
